lead_id,lead_name,created_at,region,industry,channel,campaign_id,rep_id,lead_stage,estimated_value
1864,"Ray, Nicholson and Wilson",2024-01-22,East,Healthcare,Organic Search,1,9,New,3722
1865,"Smith, Long and Green",2024-08-25,North,Technology,LinkedIn Ads,6,7,Won,24124
1866,Smith LLC,2024-12-09,West,Finance,Paid Search,5,8,Qualified,24487
1867,Walker Inc,2025-10-23,East,Education,Paid Search,4,11,Won,22443
1868,"Henry, Wallace and Wood",2025-11-12,South,Technology,Webinar,9,12,Proposal,17590
1869,"Hill, Clay and Yang",2025-04-13,West,Retail,Webinar,2,8,Qualified,13043
1870,Stevens-Johnson,2024-06-24,North,Retail,LinkedIn Ads,6,3,Won,18867
1871,"Robinson, Coleman and Hanson",2025-01-15,West,Healthcare,Webinar,2,8,Lost,7860
1872,"Morrison, Jackson and Taylor",2024-12-27,North,Retail,LinkedIn Ads,7,7,New,23271
1873,"Gonzales, Barnes and Ortiz",2024-06-13,East,Finance,LinkedIn Ads,7,11,Proposal,8972
1874,Atkins-Mcknight,2024-06-28,North,Manufacturing,Paid Search,5,4,Won,24835
1875,Wheeler-Wilson,2024-06-06,South,Healthcare,LinkedIn Ads,7,12,New,4348
1876,"Harper, Garrett and Lucas",2024-11-20,North,Education,Webinar,8,1,Proposal,11533
1877,"Lynch, Mcfarland and Gibson",2025-01-13,South,Technology,LinkedIn Ads,6,10,New,4136
1878,Mason and Sons,2025-11-12,East,Finance,Webinar,8,9,Qualified,7847
1879,Johnson-Williams,2025-01-16,East,Retail,Webinar,2,11,Qualified,20486
1880,"Rodriguez, Thomas and Phillips",2024-11-04,East,Healthcare,Paid Search,4,9,New,16256
1881,Villarreal Ltd,2025-05-26,North,Education,LinkedIn Ads,6,7,Won,13492
1882,"Willis, Steele and Harrell",2024-06-08,North,Manufacturing,LinkedIn Ads,6,1,New,20896
1883,"Warner, Bishop and Hill",2025-06-03,North,Manufacturing,Paid Search,5,5,Qualified,12684
1884,Randall Group,2025-04-30,South,Technology,Referral,3,10,Won,24852
1885,Mason-Rodriguez,2024-05-30,South,Manufacturing,Referral,3,2,Won,17486
1886,Russell PLC,2024-12-12,North,Manufacturing,LinkedIn Ads,6,5,Proposal,18695
1887,Ingram-Smith,2024-02-11,North,Technology,Webinar,2,4,New,6829
1888,Murray-Calderon,2024-11-11,North,Technology,Paid Search,5,5,New,10220
1889,Perkins Inc,2025-04-01,South,Finance,Referral,3,6,Qualified,4803
1890,Frazier-Johnson,2025-09-14,North,Technology,LinkedIn Ads,6,4,Proposal,20250
1891,Larson Group,2024-08-15,North,Finance,LinkedIn Ads,7,3,Won,9413
1892,George Group,2024-01-24,West,Education,Webinar,9,8,New,5863
1893,Forbes LLC,2025-06-08,South,Education,Webinar,8,2,Qualified,13412
1894,Melendez-Garcia,2025-09-09,West,Healthcare,Organic Search,10,8,Proposal,24848
1895,"Brown, Rodriguez and Cantrell",2025-01-04,South,Manufacturing,LinkedIn Ads,7,10,Qualified,17012
1896,"Jones, Johnson and Robinson",2025-01-13,East,Healthcare,Webinar,2,9,Qualified,12327
1897,Scott-Ruiz,2024-12-19,North,Education,Referral,3,7,Qualified,21383
1898,Hays LLC,2024-03-30,East,Education,Paid Search,4,9,New,16618
1899,Clark Ltd,2025-03-29,South,Manufacturing,Paid Search,4,12,New,16888
1900,Shepard-Leach,2025-02-28,North,Technology,Referral,3,5,New,22593
1901,Martinez-Owens,2024-03-29,South,Finance,Organic Search,10,6,New,18552
1902,Johnson Inc,2025-06-21,East,Healthcare,Webinar,2,11,Lost,22355
1903,Ross LLC,2025-01-19,South,Education,Webinar,2,6,New,23932
1904,Weeks-Andrews,2024-10-06,South,Technology,Webinar,2,10,Qualified,18142
1905,"Bernard, Gilbert and Shelton",2025-12-28,North,Retail,LinkedIn Ads,7,7,Proposal,9529
1906,Barnes-Spence,2024-07-09,South,Finance,Organic Search,1,6,Won,21149
1907,Stewart-Mcconnell,2025-05-17,North,Finance,Webinar,2,5,New,22176
1908,Sharp PLC,2024-11-07,East,Manufacturing,Webinar,8,9,Qualified,18186
1909,Rangel-Hudson,2024-08-17,North,Healthcare,Organic Search,10,3,New,8047
1910,"Travis, Morgan and Conley",2024-09-25,North,Manufacturing,Webinar,8,5,Qualified,23858
1911,Moore and Sons,2025-04-28,South,Manufacturing,Paid Search,5,2,New,12426
1912,"Brown, Francis and Ibarra",2025-03-03,West,Manufacturing,Webinar,2,8,New,24128
1913,"Dominguez, Floyd and Reed",2024-09-07,North,Finance,Webinar,8,5,New,19156
1914,"Turner, Tucker and Robinson",2024-03-09,North,Finance,Webinar,9,7,Proposal,22040
1915,Freeman LLC,2025-05-07,North,Finance,Referral,3,3,Proposal,23578
1916,Brown Ltd,2025-12-03,South,Manufacturing,LinkedIn Ads,6,12,Qualified,6918
1917,"Gonzalez, Parker and Mosley",2025-01-17,South,Technology,LinkedIn Ads,6,2,Qualified,3574
1918,Sutton PLC,2024-09-22,West,Healthcare,Organic Search,1,8,New,7788
1919,Martinez and Sons,2024-11-23,South,Manufacturing,Webinar,2,12,Qualified,7439
1920,Bates-Jordan,2024-12-31,South,Finance,Webinar,8,6,New,14834
1921,Holden-Espinoza,2025-03-05,North,Finance,Organic Search,10,4,Proposal,4596
1922,Fuller-Hardy,2024-10-23,North,Manufacturing,Webinar,2,5,New,5517
1923,Wolf PLC,2025-06-10,North,Manufacturing,Organic Search,10,4,New,9004
1924,"Yang, Taylor and Smith",2024-04-06,East,Retail,Paid Search,5,11,Proposal,20816
1925,Allen and Sons,2024-11-26,North,Manufacturing,Webinar,9,7,Won,12865
1926,"Williams, Smith and White",2024-10-04,West,Manufacturing,Organic Search,1,8,Proposal,14879
1927,Smith LLC,2024-04-08,North,Finance,LinkedIn Ads,6,7,Qualified,7709
1928,Buchanan-Vincent,2024-01-14,North,Finance,Paid Search,4,7,New,15222
1929,Smith-Brown,2025-05-11,East,Retail,Organic Search,10,9,Qualified,6356
1930,"Logan, Moses and Hoover",2024-08-11,East,Retail,Organic Search,1,11,New,9174
1931,Walker-Baker,2025-07-26,East,Technology,Webinar,8,9,Proposal,20435
1932,"Figueroa, Mcdonald and Brown",2025-12-30,North,Healthcare,Paid Search,5,4,Proposal,16675
1933,Green-Campos,2025-04-16,South,Healthcare,Organic Search,10,6,Lost,7300
1934,Young Ltd,2024-01-18,North,Finance,Webinar,2,7,Qualified,14880
1935,"Atkinson, Moore and Peterson",2024-05-22,North,Technology,LinkedIn Ads,7,3,Won,20141
1936,"Wallace, Davis and Smith",2024-12-16,North,Finance,LinkedIn Ads,7,3,New,3942
1937,Larson-Matthews,2024-05-01,South,Manufacturing,Referral,3,6,New,7664
1938,"Randall, Mcneil and Heath",2025-12-05,North,Retail,Paid Search,5,4,New,9876
1939,"Moyer, Welch and Thompson",2024-05-13,East,Education,Paid Search,5,9,Lost,6660
1940,Maddox-Boone,2024-03-20,South,Education,Organic Search,1,10,New,17131
1941,Jones Group,2024-02-13,North,Healthcare,Webinar,2,4,New,24619
1942,Cummings-Cooper,2025-06-09,South,Education,Paid Search,4,6,Proposal,6896
1943,Hudson-Adams,2024-09-16,North,Finance,Paid Search,5,1,New,24875
1944,"Villegas, King and Shannon",2024-01-11,South,Healthcare,Webinar,2,12,Won,22719
1945,Brown and Sons,2024-07-29,North,Retail,Organic Search,1,1,Proposal,9054
1946,Brown-Lopez,2025-11-17,North,Healthcare,Organic Search,10,7,Qualified,7769
1947,James-Conner,2024-10-11,East,Finance,LinkedIn Ads,6,9,Lost,14540
1948,"Reed, Lee and Salas",2024-06-13,North,Manufacturing,Webinar,2,1,Won,23085
1949,Whitehead-Ellis,2024-09-04,North,Healthcare,Webinar,2,4,Qualified,6247
1950,Hansen Group,2025-08-15,North,Technology,Webinar,2,7,Won,10110
1951,"Griffith, Hill and Richards",2024-07-15,North,Retail,Paid Search,5,7,Lost,20600
1952,Cole-Medina,2024-01-05,North,Healthcare,LinkedIn Ads,6,7,Lost,10012
1953,Palmer-Peters,2025-05-31,West,Education,Paid Search,5,8,Won,15008
1954,Evans Group,2025-12-15,South,Education,Webinar,8,10,Proposal,6516
1955,White Ltd,2024-07-04,North,Education,Paid Search,4,7,Won,16896
1956,Miller LLC,2024-08-07,South,Education,Organic Search,1,6,Qualified,6697
1957,"Fisher, Richardson and Kennedy",2024-11-17,South,Healthcare,Webinar,8,2,New,20030
1958,Ortiz Ltd,2024-05-19,North,Finance,Webinar,9,1,Qualified,12446
1959,"Hill, Gordon and Rose",2025-07-24,North,Healthcare,LinkedIn Ads,7,5,Proposal,13751
1960,Howard PLC,2025-05-20,North,Finance,Organic Search,10,5,New,17973
1961,"Tyler, Munoz and Owen",2025-09-06,North,Manufacturing,Organic Search,1,5,Proposal,17547
1962,Stewart-Perez,2024-08-19,East,Finance,Webinar,9,9,Proposal,17023
1963,"Gomez, Tate and Hopkins",2024-07-12,East,Education,LinkedIn Ads,7,9,Won,15040
1964,"Nash, Green and Adams",2024-07-02,West,Manufacturing,Referral,3,8,New,19110
1965,Woods LLC,2025-11-19,North,Education,Webinar,9,1,New,20126
1966,Yoder and Sons,2025-11-05,East,Healthcare,Paid Search,5,9,Proposal,7697
1967,"Mays, Bradley and Swanson",2025-02-08,South,Technology,Organic Search,1,2,Qualified,6333
1968,Frazier PLC,2024-06-21,East,Retail,Webinar,8,11,New,14096
1969,Johnson-Smith,2024-07-24,West,Education,Referral,3,8,Proposal,7022
1970,Williamson and Sons,2024-08-26,South,Manufacturing,Webinar,9,10,Won,19354
1971,Hendrix Group,2024-10-12,South,Technology,Webinar,8,6,Won,22452
1972,Thomas-Huffman,2024-10-06,North,Manufacturing,LinkedIn Ads,6,7,Won,16114
1973,"Parsons, Jones and Lozano",2024-12-30,North,Technology,Paid Search,5,1,Qualified,16252
1974,James-Walker,2025-05-11,North,Retail,Webinar,9,1,Qualified,17897
1975,Frazier-Curry,2024-04-20,North,Education,Webinar,8,5,New,19294
1976,Summers Inc,2024-08-24,North,Retail,Webinar,2,7,Proposal,3973
1977,Green-Carpenter,2024-04-11,South,Healthcare,Webinar,2,2,Proposal,19322
1978,"Fitzgerald, Mitchell and Smith",2025-11-25,North,Retail,LinkedIn Ads,7,7,New,15538
1979,Garcia-Baker,2025-09-11,North,Retail,LinkedIn Ads,6,7,Proposal,12920
1980,"Young, Stewart and Woodard",2025-09-28,North,Healthcare,Paid Search,5,1,Proposal,24662
1981,Smith Inc,2025-06-16,South,Education,Webinar,8,10,Won,9616
1982,Montgomery-Velez,2024-10-27,South,Education,Paid Search,5,2,Proposal,19541
1983,"Santiago, Ward and West",2024-09-24,South,Technology,Paid Search,4,2,Qualified,20911
1984,"Cortez, Sanders and Lewis",2024-01-19,North,Healthcare,Paid Search,5,3,Lost,17103
1985,Scott-Marshall,2024-05-01,North,Finance,Webinar,9,5,Qualified,15331
1986,"Hernandez, Alexander and Johnson",2025-03-29,North,Healthcare,Webinar,8,5,Qualified,8795
1987,Campbell-Potts,2025-07-24,South,Finance,LinkedIn Ads,6,6,Proposal,8378
1988,Holloway-Rogers,2025-05-18,South,Finance,Webinar,8,6,Qualified,15749
1989,"Chang, Rogers and Gonzales",2025-05-14,South,Technology,Webinar,9,12,Won,19074
1990,"Burns, Smith and Fritz",2025-11-06,East,Technology,Organic Search,1,11,Proposal,21750
1991,Ferguson Ltd,2025-04-26,North,Retail,LinkedIn Ads,6,1,Qualified,19603
1992,Johnson Inc,2024-02-27,South,Education,Webinar,8,6,Qualified,22367
1993,"Hancock, Mullins and Johnson",2025-01-21,South,Finance,LinkedIn Ads,6,12,Proposal,12320
1994,"Brown, Vasquez and Thompson",2024-11-24,East,Technology,Webinar,8,11,New,4478
1995,"Sanders, Bryant and Brown",2024-05-11,East,Finance,Organic Search,10,9,Won,22135
1996,Davis-Perry,2024-01-28,South,Manufacturing,Organic Search,10,6,Won,14182
1997,"Maxwell, Foster and Parker",2025-01-24,North,Finance,LinkedIn Ads,6,4,New,14710
1998,"Jones, Johnson and Marshall",2025-02-25,North,Manufacturing,Organic Search,10,4,Qualified,11002
1999,"Hess, Beck and Bailey",2024-09-10,North,Finance,Webinar,8,4,New,22416
2000,Duffy-Anderson,2024-03-27,East,Healthcare,Paid Search,4,9,Lost,12991
2001,Wu and Sons,2024-04-27,East,Healthcare,Webinar,2,11,Qualified,20642
2002,Mathis-Lindsey,2024-11-29,South,Manufacturing,Organic Search,10,12,New,16843
2003,Brooks-Ray,2025-08-04,North,Education,Webinar,8,4,Qualified,11736
2004,Payne Inc,2024-01-21,North,Technology,Webinar,8,1,Proposal,3728
2005,Boyd-Cline,2024-11-20,South,Education,LinkedIn Ads,6,2,Qualified,13565
2006,Harris PLC,2025-08-09,South,Education,LinkedIn Ads,7,12,New,6278
2007,"Fisher, Koch and Chandler",2025-12-08,West,Finance,LinkedIn Ads,6,8,Proposal,19276
2008,Hawkins and Sons,2025-05-29,North,Manufacturing,Webinar,9,5,Won,14126
2009,"Butler, Woodward and Cabrera",2024-06-19,East,Finance,LinkedIn Ads,7,11,Proposal,17286
2010,"Haynes, Mora and Boyd",2024-07-25,West,Healthcare,Referral,3,8,Qualified,20558
2011,Jackson Inc,2024-08-07,South,Healthcare,Paid Search,4,6,New,12742
2012,Smith-Garcia,2025-08-10,North,Retail,LinkedIn Ads,6,5,Qualified,23465
2013,Elliott Group,2024-04-04,South,Technology,Organic Search,10,6,Proposal,6104
2014,Anderson and Sons,2025-08-29,West,Healthcare,LinkedIn Ads,7,8,Qualified,21560
2015,"Munoz, Garcia and Thomas",2025-06-27,South,Retail,Webinar,8,12,Qualified,14380
2016,Diaz LLC,2024-03-19,South,Finance,Organic Search,10,10,Proposal,19536
2017,Roberts-Carpenter,2024-11-03,North,Technology,Organic Search,1,1,Qualified,13267
2018,"Garcia, Bullock and Harper",2024-07-23,West,Finance,Webinar,9,8,Qualified,23478
2019,Taylor PLC,2025-06-11,North,Technology,Webinar,8,3,Qualified,8917
2020,"Nichols, Williamson and Stewart",2024-01-20,West,Technology,Paid Search,4,8,Proposal,9112
2021,Allen PLC,2025-08-13,North,Manufacturing,Webinar,8,7,Qualified,18312
2022,Mitchell PLC,2024-10-01,North,Technology,Paid Search,4,7,Lost,23133
2023,Cox-Meadows,2025-03-20,North,Manufacturing,Referral,3,3,Lost,23537
2024,Owen-Khan,2024-03-02,South,Finance,LinkedIn Ads,7,10,Qualified,18154
2025,Melendez PLC,2024-05-31,North,Manufacturing,Referral,3,3,New,12839
2026,"Weaver, Clements and Pittman",2025-03-21,South,Healthcare,Organic Search,1,12,Qualified,23772
2027,Murphy-Richardson,2024-07-27,North,Finance,LinkedIn Ads,6,1,Won,12405
2028,"Park, Rich and Lewis",2025-10-23,North,Manufacturing,Paid Search,4,3,New,22701
2029,"Gallagher, Lewis and Wagner",2024-08-29,North,Healthcare,Referral,3,5,Qualified,7913
2030,Dodson Inc,2024-07-15,East,Finance,Organic Search,10,11,New,18209
2031,"Johnson, Tran and Obrien",2025-05-12,North,Education,Webinar,2,4,Proposal,16828
2032,"Flores, Blake and Jones",2025-10-24,South,Retail,LinkedIn Ads,6,2,Lost,8221
2033,Burgess Inc,2024-10-06,West,Finance,Webinar,8,8,New,12102
2034,Jones Inc,2025-11-05,North,Manufacturing,Webinar,8,3,Proposal,4383
2035,Holland-Thompson,2025-05-12,North,Healthcare,Organic Search,1,7,Won,5750
2036,Marshall-Yu,2024-11-17,North,Healthcare,Paid Search,4,3,Proposal,16336
2037,Sanchez Ltd,2025-01-07,North,Healthcare,Paid Search,5,3,Proposal,16005
2038,Morrow-Raymond,2024-05-23,North,Technology,LinkedIn Ads,6,7,New,19392
2039,Rodriguez PLC,2024-05-03,South,Technology,Referral,3,12,Qualified,20211
2040,"Taylor, Harris and Ayala",2024-09-14,North,Healthcare,Organic Search,10,3,Qualified,10801
2041,Brown Group,2025-09-06,South,Finance,Paid Search,5,12,New,13790
2042,"Riley, Farrell and Harrington",2025-08-21,South,Manufacturing,LinkedIn Ads,6,12,Proposal,10731
2043,"Ramos, Boyd and Sanchez",2025-03-09,South,Healthcare,Referral,3,10,New,8739
2044,"Smith, Ferguson and Medina",2024-08-07,South,Education,Organic Search,10,6,Lost,16381
2045,"Alvarado, Morrison and Miller",2024-09-17,South,Healthcare,Paid Search,5,12,Won,19068
2046,Reynolds Ltd,2025-06-30,South,Healthcare,Paid Search,5,10,Qualified,13370
2047,Smith-Johnson,2025-07-12,South,Manufacturing,Referral,3,12,Qualified,11072
2048,"Gregory, Burns and Curry",2024-10-11,North,Retail,Webinar,9,4,Won,14894
2049,Pitts-Fleming,2025-05-01,South,Finance,Webinar,9,10,Proposal,3690
2050,Harris-Deleon,2025-10-22,North,Technology,Referral,3,5,Lost,4140
2051,Jones Inc,2025-11-09,North,Healthcare,Paid Search,5,4,Won,10853
2052,Miller LLC,2024-09-16,North,Finance,Webinar,2,7,Proposal,23937
2053,Harris-Conway,2025-12-18,North,Manufacturing,Webinar,2,1,Qualified,6999
2054,Jordan LLC,2025-07-01,South,Education,Paid Search,4,2,Won,15729
2055,"Day, Miller and Crane",2024-01-09,South,Education,LinkedIn Ads,6,12,Lost,11373
2056,Lutz Group,2024-11-04,North,Retail,Webinar,9,7,New,12745
2057,"Huffman, Rollins and Allen",2024-08-03,South,Retail,Webinar,8,10,Won,17380
2058,"Johnson, Smith and Goodwin",2025-10-08,North,Manufacturing,LinkedIn Ads,6,1,Qualified,16313
2059,"White, Shepard and Smith",2024-02-04,South,Healthcare,Paid Search,5,10,New,19111
2060,Gallegos Ltd,2025-04-27,North,Finance,LinkedIn Ads,6,3,Proposal,16840
2061,Andrews PLC,2024-04-12,South,Manufacturing,Paid Search,4,12,Won,11551
2062,Williams PLC,2025-06-02,South,Education,LinkedIn Ads,7,2,New,22730
2063,Weeks-Douglas,2025-07-14,North,Education,LinkedIn Ads,7,4,Proposal,3896
2064,"Torres, Johnson and Oconnor",2024-02-23,North,Retail,Webinar,2,1,Proposal,23648
2065,"Gutierrez, Meyer and Elliott",2025-03-30,West,Retail,Webinar,8,8,Won,3100
2066,Duran Inc,2025-02-14,North,Finance,Paid Search,5,3,New,13280
2067,Blackburn PLC,2025-08-12,North,Retail,LinkedIn Ads,6,5,New,11179
2068,"Myers, Montgomery and Forbes",2025-06-12,East,Manufacturing,Webinar,2,9,Proposal,7262
2069,Sullivan-Stanley,2025-08-31,North,Finance,LinkedIn Ads,7,4,Proposal,17794
2070,Hoffman Inc,2025-05-04,West,Retail,Webinar,9,8,Won,11541
2071,Jensen LLC,2024-06-26,North,Finance,LinkedIn Ads,6,4,Proposal,12233
2072,"Bush, Walker and Ward",2024-07-22,North,Finance,Webinar,9,5,New,8960
2073,"Carr, Paul and Ross",2025-02-06,South,Technology,Paid Search,5,12,Won,10355
2074,"Anderson, Bryant and Foster",2024-01-22,South,Technology,Organic Search,10,10,Lost,24204
2075,Henry-Thompson,2025-09-18,South,Healthcare,Paid Search,5,2,Proposal,18152
2076,Harris-Cohen,2024-07-22,South,Retail,Paid Search,4,2,New,4631
2077,Perez Ltd,2025-02-14,North,Technology,Organic Search,10,1,Proposal,11524
2078,Gallagher-Sullivan,2024-06-01,North,Finance,Organic Search,10,4,New,8574
2079,Miller Group,2025-08-03,North,Manufacturing,LinkedIn Ads,6,5,New,20230
2080,Foster-Carter,2025-03-21,North,Education,LinkedIn Ads,6,7,Won,19192
2081,Pearson PLC,2024-05-01,East,Retail,Paid Search,4,11,New,9243
2082,"Sanchez, Mccarty and Meza",2024-09-29,South,Education,Referral,3,12,New,15519
2083,"Dennis, Bell and Odonnell",2024-05-13,East,Retail,Referral,3,11,Qualified,22663
2084,Young LLC,2024-08-08,East,Finance,Organic Search,10,9,Lost,9205
2085,"Barrett, Trujillo and Sandoval",2025-03-04,South,Retail,Paid Search,4,6,New,3942
2086,Giles Inc,2024-10-24,North,Retail,Webinar,8,7,Lost,23240
2087,Lee-Bishop,2025-04-06,East,Finance,LinkedIn Ads,6,9,Lost,22100
2088,Morrison PLC,2025-12-01,South,Healthcare,LinkedIn Ads,6,2,Proposal,3338
2089,"Harrison, Mcdaniel and Shannon",2025-04-25,North,Finance,Webinar,9,1,New,16027
2090,Hernandez-Cruz,2025-12-04,East,Education,Organic Search,10,9,New,16870
2091,"Myers, Mercado and Solomon",2025-09-03,North,Healthcare,Paid Search,5,4,New,21251
2092,"Young, Bolton and Rivera",2024-03-01,North,Retail,LinkedIn Ads,7,5,New,18431
2093,Sanchez-Joyce,2024-12-28,South,Manufacturing,Referral,3,2,Lost,22602
2094,"Smith, Bean and Carr",2025-12-27,West,Healthcare,Webinar,8,8,Proposal,3175
2095,"Castillo, Gonzalez and Cross",2024-09-16,South,Education,Organic Search,1,6,Qualified,12912
2096,Schmidt-Moran,2025-02-08,South,Retail,Webinar,2,10,Proposal,21335
2097,Bryant-Archer,2024-02-12,North,Finance,LinkedIn Ads,7,5,Proposal,8566
2098,"Bell, Jackson and Cook",2025-05-30,North,Finance,Webinar,9,7,Qualified,18338
2099,"Brown, Valdez and Butler",2024-05-15,South,Manufacturing,LinkedIn Ads,6,6,New,20380
2100,Williams PLC,2025-03-19,West,Healthcare,Paid Search,5,8,New,13265
2101,"Fernandez, Gross and Romero",2024-02-15,East,Education,Referral,3,9,Lost,12207
2102,"Gomez, Hall and Mcintyre",2025-01-04,North,Finance,Referral,3,3,Lost,11625
2103,"Sanchez, Morrow and Orozco",2025-09-19,North,Finance,Webinar,8,5,Won,19940
2104,Pierce and Sons,2024-11-16,South,Retail,Organic Search,1,12,Qualified,13339
2105,Martinez PLC,2025-05-18,North,Retail,LinkedIn Ads,6,4,Won,21208
2106,"Price, Bush and Edwards",2025-11-04,East,Education,Webinar,9,11,Proposal,4743
2107,Taylor PLC,2024-07-12,West,Retail,Referral,3,8,New,9001
2108,"Woodard, Gibson and Gray",2024-02-06,South,Retail,Organic Search,10,2,Qualified,18307
2109,"Navarro, Davidson and Kim",2025-03-22,East,Education,Paid Search,5,9,New,4336
2110,"Holmes, Lee and Mcgee",2025-03-28,North,Manufacturing,Referral,3,1,Qualified,21378
2111,Williams-Ferguson,2025-05-11,South,Healthcare,LinkedIn Ads,7,6,Qualified,7851
2112,Wright-Gamble,2024-05-06,South,Retail,LinkedIn Ads,7,2,Qualified,12309
2113,Lewis Group,2024-07-03,North,Manufacturing,Webinar,8,4,Won,19670
2114,Miller Inc,2024-10-06,South,Manufacturing,Organic Search,1,2,Proposal,22191
2115,Dunn-Rice,2024-08-05,South,Healthcare,Webinar,9,2,Proposal,20236
2116,Aguilar-Olson,2025-08-07,South,Healthcare,Webinar,9,6,New,11066
2117,Nelson Group,2025-05-25,North,Finance,Webinar,8,5,Proposal,3850
2118,"Fowler, Carter and Wiley",2024-10-18,South,Manufacturing,LinkedIn Ads,6,6,Proposal,6997
2119,"Short, Russell and Vasquez",2025-02-07,North,Healthcare,Organic Search,1,5,Qualified,13601
2120,Vang-Ramirez,2024-06-06,South,Education,LinkedIn Ads,7,6,New,24611
2121,Watts Inc,2025-05-06,North,Finance,Organic Search,1,4,Qualified,22470
2122,"Dixon, Berg and Wright",2025-11-04,South,Healthcare,Paid Search,5,10,New,24501
2123,"Williamson, Hansen and Humphrey",2025-09-29,North,Finance,Paid Search,5,1,Lost,21650
